RSC ID,Name,Team,Day,Game #,Points,Goals,Assists,Saves,Shots,Team Against,Tier,FF Games,Wins,Losses,Points Against,Goals Against,Assists Against,Saves Against,Shots Against,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,OPPG,OGPG,OAPG,OSvPG,OShPG,OPAPG,OGAPG,OAAPG,OSvAPG,OShAPG,Goals On Field,Points Ratio,Goals Ratio,Assists Ratio,Saves Ratio,Shots Ratio
RSC004923,Monster.,Tarbage Grucks,6,1,394,1,0,1,5,Viperfish,Premier,,1,,433.6666667,0.6666666667,0.6666666667,2.333333333,1.333333333,417.2321429,0.9464285714,0.5178571429,1.5,3.071428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,0.7440430438,1.5,0,0.2857142857,3
RSC005835,Kylau,Tarbage Grucks,6,1,160,0,0,0,3,Viperfish,Premier,,1,,433.6666667,0.6666666667,0.6666666667,2.333333333,1.333333333,388.9107143,0.8571428571,0.6964285714,1.446428571,2.821428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,0.7440430438,1.5,0,0.2857142857,3
RSC004091,mario.,Tarbage Grucks,6,1,414,2,0,1,4,Viperfish,Premier,,1,,433.6666667,0.6666666667,0.6666666667,2.333333333,1.333333333,313.0357143,0.625,0.5892857143,1.285714286,2.428571429,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,0.7440430438,1.5,0,0.2857142857,3
RSC000996,GreenSleeves,Hurricanes,5,2,548,2,0,2,6,Radishes,Premier,,1,,411.3333333,0.3333333333,0.3333333333,3.333333333,2.666666667,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.8095623987,2,1,0.3,1.875
RSC002782,JIMJOHN,Hurricanes,5,2,196,0,0,0,5,Radishes,Premier,,1,,411.3333333,0.3333333333,0.3333333333,3.333333333,2.666666667,406.4117647,0.8235294118,0.7254901961,1.68627451,3.215686275,360.248366,0.7843137255,0.5751633987,1.516339869,2.666666667,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.8095623987,2,1,0.3,1.875
RSC007051,miguelangelo210,Hurricanes,5,2,255,0,1,1,4,Radishes,Premier,,1,,411.3333333,0.3333333333,0.3333333333,3.333333333,2.666666667,191.75,0,0.25,0.75,3,432.3333333,0.9166666667,0.5,2.25,2.5,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.8095623987,2,1,0.3,1.875
RSC005917,GAVALANCHE,Radishes,5,2,452,0,1,4,2,Hurricanes,Premier,,,1,333,0.6666666667,0.3333333333,1,5,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,1,1.235235235,0.5,1,3.333333333,0.5333333333
RSC000697,Dolphino,Radishes,5,2,333,0,0,3,3,Hurricanes,Premier,,,1,333,0.6666666667,0.3333333333,1,5,329.804878,0.7804878049,0.3414634146,1.390243902,2.414634146,352.2926829,0.7154471545,0.5365853659,1.382113821,3.089430894,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,1,1.235235235,0.5,1,3.333333333,0.5333333333
RSC001945,Brody,Radishes,5,2,449,1,0,3,3,Hurricanes,Premier,,,1,333,0.6666666667,0.3333333333,1,5,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,1,1.235235235,0.5,1,3.333333333,0.5333333333
RSC000996,GreenSleeves,Hurricanes,5,3,306,1,0,1,1,Radishes,Premier,,,1,413,1.333333333,1,1,3.333333333,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.6359967716,0.5,0.3333333333,1,0.5
RSC002782,JIMJOHN,Hurricanes,5,3,342,1,1,1,3,Radishes,Premier,,,1,413,1.333333333,1,1,3.333333333,406.4117647,0.8235294118,0.7254901961,1.68627451,3.215686275,360.248366,0.7843137255,0.5751633987,1.516339869,2.666666667,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.6359967716,0.5,0.3333333333,1,0.5
RSC007051,miguelangelo210,Hurricanes,5,3,140,0,0,1,1,Radishes,Premier,,,1,413,1.333333333,1,1,3.333333333,191.75,0,0.25,0.75,3,432.3333333,0.9166666667,0.5,2.25,2.5,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,2,0.6359967716,0.5,0.3333333333,1,0.5
RSC005917,GAVALANCHE,Radishes,5,3,616,3,1,1,4,Hurricanes,Premier,,1,,262.6666667,0.6666666667,0.3333333333,1,1.666666667,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,1.572335025,2,3,1,2
RSC001945,Brody,Radishes,5,3,334,1,1,0,3,Hurricanes,Premier,,1,,262.6666667,0.6666666667,0.3333333333,1,1.666666667,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,1.572335025,2,3,1,2
RSC000697,Dolphino,Radishes,5,3,289,0,1,2,3,Hurricanes,Premier,,1,,262.6666667,0.6666666667,0.3333333333,1,1.666666667,329.804878,0.7804878049,0.3414634146,1.390243902,2.414634146,352.2926829,0.7154471545,0.5365853659,1.382113821,3.089430894,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,1.572335025,2,3,1,2
RSC006460,Arrow,Viperfish,6,2,314,0,1,0,5,Tarbage Grucks,Premier,,,1,609.6666667,1,1,3.333333333,2.666666667,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6889010388,0.6666666667,0.6666666667,0.5,1.625
RSC003402,Almost Magic Mike,Viperfish,6,2,324,1,1,0,4,Tarbage Grucks,Premier,,,1,609.6666667,1,1,3.333333333,2.666666667,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6889010388,0.6666666667,0.6666666667,0.5,1.625
RSC004138,ghoosstyyyyyyy,Viperfish,6,2,622,1,0,5,4,Tarbage Grucks,Premier,,,1,609.6666667,1,1,3.333333333,2.666666667,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.6889010388,0.6666666667,0.6666666667,0.5,1.625
RSC005835,Kylau,Tarbage Grucks,6,2,318,0,2,0,3,Viperfish,Premier,,1,,420,0.6666666667,0.6666666667,1.666666667,4.333333333,388.9107143,0.8571428571,0.6964285714,1.446428571,2.821428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,1.451587302,1.5,1.5,2,0.6153846154
RSC004923,Monster.,Tarbage Grucks,6,2,957,2,1,7,3,Viperfish,Premier,,1,,420,0.6666666667,0.6666666667,1.666666667,4.333333333,417.2321429,0.9464285714,0.5178571429,1.5,3.071428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,1.451587302,1.5,1.5,2,0.6153846154
RSC004091,mario.,Tarbage Grucks,6,2,554,1,0,3,2,Viperfish,Premier,,1,,420,0.6666666667,0.6666666667,1.666666667,4.333333333,313.0357143,0.625,0.5892857143,1.285714286,2.428571429,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,3,1.451587302,1.5,1.5,2,0.6153846154
RSC003402,Almost Magic Mike,Viperfish,6,3,435,1,0,3,2,Tarbage Grucks,Premier,,,1,428.3333333,1.333333333,1,1.333333333,3.666666667,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.8365758755,0.5,0.3333333333,1.25,0.6363636364
RSC006460,Arrow,Viperfish,6,3,490,1,1,2,4,Tarbage Grucks,Premier,,,1,428.3333333,1.333333333,1,1.333333333,3.666666667,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.8365758755,0.5,0.3333333333,1.25,0.6363636364
RSC004138,ghoosstyyyyyyy,Viperfish,6,3,150,0,0,0,1,Tarbage Grucks,Premier,,,1,428.3333333,1.333333333,1,1.333333333,3.666666667,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,2,0.8365758755,0.5,0.3333333333,1.25,0.6363636364
RSC005835,Kylau,Tarbage Grucks,6,3,243,0,1,2,0,Viperfish,Premier,,1,,358.3333333,0.6666666667,0.3333333333,1.666666667,2.333333333,388.9107143,0.8571428571,0.6964285714,1.446428571,2.821428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,4,1.195348837,2,3,0.8,1.571428571
RSC004923,Monster.,Tarbage Grucks,6,3,539,2,1,1,8,Viperfish,Premier,,1,,358.3333333,0.6666666667,0.3333333333,1.666666667,2.333333333,417.2321429,0.9464285714,0.5178571429,1.5,3.071428571,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,4,1.195348837,2,3,0.8,1.571428571
RSC004091,mario.,Tarbage Grucks,6,3,503,2,1,1,3,Viperfish,Premier,,1,,358.3333333,0.6666666667,0.3333333333,1.666666667,2.333333333,313.0357143,0.625,0.5892857143,1.285714286,2.428571429,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,4,1.195348837,2,3,0.8,1.571428571
RSC006460,Arrow,Viperfish,5,3,413,1,0,1,3,Double Mint,Premier,,1,,408.3333333,0.3333333333,0.3333333333,2.333333333,2,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,350.3668415,0.6282051282,0.5313436563,1.520604396,2.500333,375.0744117,0.8405344655,0.6183261183,1.422383172,2.748043623,3,0.9363265306,3,1,0.7142857143,1.833333333
RSC003402,Almost Magic Mike,Viperfish,5,3,500,2,0,2,5,Double Mint,Premier,,1,,408.3333333,0.3333333333,0.3333333333,2.333333333,2,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,350.3668415,0.6282051282,0.5313436563,1.520604396,2.500333,375.0744117,0.8405344655,0.6183261183,1.422383172,2.748043623,3,0.9363265306,3,1,0.7142857143,1.833333333
RSC004138,ghoosstyyyyyyy,Viperfish,5,3,234,0,1,2,3,Double Mint,Premier,,1,,408.3333333,0.3333333333,0.3333333333,2.333333333,2,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,350.3668415,0.6282051282,0.5313436563,1.520604396,2.500333,375.0744117,0.8405344655,0.6183261183,1.422383172,2.748043623,3,0.9363265306,3,1,0.7142857143,1.833333333
RSC002714,.Andy,Double Mint,5,3,594,1,0,3,3,Viperfish,Premier,,,1,382.3333333,1,0.3333333333,1.666666667,3.666666667,357.375,0.75,0.4821428571,1.446428571,2.714285714,379.8630952,0.8630952381,0.6428571429,1.428571429,2.803571429,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,1.068003487,0.3333333333,1,1.4,0.5454545455
RSC000342,Ryzai,Double Mint,5,3,160,0,0,0,3,Viperfish,Premier,,,1,382.3333333,1,0.3333333333,1.666666667,3.666666667,309.8846154,0.6346153846,0.3846153846,1.365384615,2.173076923,367.5192308,0.7948717949,0.5833333333,1.429487179,2.743589744,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,1.068003487,0.3333333333,1,1.4,0.5454545455
RSC004149,insanity,Double Mint,5,3,471,0,1,4,0,Viperfish,Premier,,,1,382.3333333,1,0.3333333333,1.666666667,3.666666667,383.8409091,0.5,0.7272727273,1.75,2.613636364,377.8409091,0.8636363636,0.6287878788,1.409090909,2.696969697,423.4156746,1.036706349,0.7936507937,1.594246032,3.317460317,394.3617725,0.8343253968,0.6071428571,1.703373016,2.833333333,1,1.068003487,0.3333333333,1,1.4,0.5454545455
RSC000996,GreenSleeves,Hurricanes,5,4,286,1,0,1,2,Radishes,Premier,,,1,366.3333333,1.333333333,0,1,2,325.3818182,0.6727272727,0.5272727273,1.472727273,2.472727273,363.9878788,0.7939393939,0.5757575758,1.521212121,2.684848485,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,1,0.4713375796,0.25,,0.3333333333,1
RSC007051,miguelangelo210,Hurricanes,5,4,132,0,0,0,2,Radishes,Premier,,,1,366.3333333,1.333333333,0,1,2,191.75,0,0.25,0.75,3,432.3333333,0.9166666667,0.5,2.25,2.5,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,1,0.4713375796,0.25,,0.3333333333,1
RSC002782,JIMJOHN,Hurricanes,5,4,100,0,0,0,2,Radishes,Premier,,,1,366.3333333,1.333333333,0,1,2,406.4117647,0.8235294118,0.7254901961,1.68627451,3.215686275,360.248366,0.7843137255,0.5751633987,1.516339869,2.666666667,369.1576225,0.677490644,0.4288564116,1.774261195,2.506156708,355.7214587,0.7292966117,0.5707636111,1.402209604,3.078164208,1,0.4713375796,0.25,,0.3333333333,1
RSC000697,Dolphino,Radishes,5,4,423,3,0,0,4,Hurricanes,Premier,,1,,172.6666667,0.3333333333,0,0.3333333333,2,329.804878,0.7804878049,0.3414634146,1.390243902,2.414634146,352.2926829,0.7154471545,0.5365853659,1.382113821,3.089430894,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,2.121621622,4,,3,1
RSC005917,GAVALANCHE,Radishes,5,4,244,0,0,1,0,Hurricanes,Premier,,1,,172.6666667,0.3333333333,0,0.3333333333,2,375.9642857,0.6964285714,0.4821428571,1.821428571,2.696428571,358.297619,0.744047619,0.5892857143,1.404761905,3.083333333,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,2.121621622,4,,3,1
RSC001945,Brody,Radishes,5,4,432,1,0,2,2,Hurricanes,Premier,,1,,172.6666667,0.3333333333,0,0.3333333333,2,401.7037037,0.5555555556,0.462962963,2.111111111,2.407407407,356.5740741,0.7283950617,0.5864197531,1.419753086,3.061728395,307.847861,0.4987522282,0.5009209745,1.303000594,2.896137849,385.5231927,0.8316399287,0.5503069915,1.76251733,2.617171717,4,2.121621622,4,,3,1
RSC006460,Arrow,Viperfish,6,4,206,0,0,1,3,Tarbage Grucks,Premier,,,1,321,0.3333333333,0.3333333333,1.666666667,3,474.8541667,1.645833333,0.5416666667,1.354166667,4.791666667,392.8472222,0.8125,0.5833333333,1.729166667,2.75,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,0,0.9096573209,0,0,1.4,0.7777777778
RSC003402,Almost Magic Mike,Viperfish,6,4,192,0,0,1,2,Tarbage Grucks,Premier,,,1,321,0.3333333333,0.3333333333,1.666666667,3,412.5892857,0.6785714286,1.071428571,1.875,2.357142857,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,0,0.9096573209,0,0,1.4,0.7777777778
RSC004138,ghoosstyyyyyyy,Viperfish,6,4,478,0,0,5,2,Tarbage Grucks,Premier,,,1,321,0.3333333333,0.3333333333,1.666666667,3,382.8035714,0.7857142857,0.7678571429,1.553571429,2.803571429,395.1190476,0.8452380952,0.619047619,1.69047619,2.875,373.0595238,0.8095238095,0.6011904762,1.410714286,2.773809524,355.2678571,0.6488095238,0.4523809524,1.547619048,2.547619048,0,0.9096573209,0,0,1.4,0.7777777778
